element,sp_num,obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,obs-ritz,wn(cm-1),intens,Aki(s^-1),Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Ar,2,"=""2951.157""","=""0.011""","=""2951.156""","=""0.005""","=""0.001""","=""3388.502""","=""5""","=""""",,"=""26.23333896""","=""26.6534598""","=""3s2.3p4.(3P<1>).6f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<1>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""2952.2290""","=""0.0013""","=""2952.2280""","=""0.0003""","=""0.0010""","=""3387.2711""","=""7""","=""""",,"=""24.996318074""","=""25.41628630""","=""3s2.3p4.(3P).5d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<2>).5f""","=""2[3]*""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""2953.881""","=""0.006""","=""2953.879""","=""0.004""","=""0.002""","=""3385.377""","=""8""","=""""",,"=""26.23425812""","=""26.6539917""","=""3s2.3p4.(3P<1>).6f""","=""2[4]*""","=""9/2""","=""3s2.3p4.(3P<1>).7g""","=""2[5]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""2956.301""","=""0.015""","=""2956.138""","=""0.004""","=""0.163""","=""3382.605""","=""6*""","=""""",,"=""26.0959240""","=""26.5153368""","=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""2956.301""","=""0.015""","=""2956.245""","=""0.004""","=""0.056""","=""3382.605""","=""6*""","=""""",,"=""26.0959240""","=""26.5153217""","=""3s2.3p4.(3P<2>).6f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<2>).7g""","=""2[4]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""2960.4323""","=""0.0009""","=""2960.4363""","=""0.0018""","=""-0.0040""","=""3377.8850""","=""11""","=""""",,"=""23.89325004""","=""24.31205385""","=""3s2.3p4.(3P).4d""","=""2D""","=""3/2""","=""3s2.3p4.(3P<1>).4f""","=""2[2]*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""2965.182""","=""0.003""","=""2965.179""","=""0.003""","=""0.003""","=""3372.474""","=""12""","=""""",,"=""26.23586749""","=""26.6540015""","=""3s2.3p4.(3P<1>).6f""","=""2[4]*""","=""7/2""","=""3s2.3p4.(3P<1>).7g""","=""2[5]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""2967.019""","=""0.009""","=""2967.016""","=""0.007""","=""0.003""","=""3370.386""","=""5""","=""""",,"=""26.29349829""","=""26.7113733""","=""3s2.3p4.(3P<0>).6f""","=""2[3]*""","=""7/2""","=""3s2.3p4.(3P<0>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""2971.86""","=""0.01""","=""2972.058""","=""0.007""","=""-0.198""","=""3364.90""","=""90""","=""""",,"=""26.29420710""","=""26.7113733""","=""3s2.3p4.(3P<0>).6f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<0>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L11330""",
Ar,2,"=""2975.504""","=""0.013""","=""2975.51""","=""0.03""","="" 0.00""","=""3360.774""","=""4""","=""""",,"=""26.1002893""","=""26.5169717""","=""3s2.3p4.(3P<2>).6f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""2984.9146""","=""0.0013""","=""2984.9146""","=""0.0004""","=""0.0000""","=""3350.1796""","=""6""","=""""",,"=""24.81564826""","=""25.231017595""","=""3s2.3p4.(3P).5d""","=""4D""","=""3/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""2985.8305""","=""0.0017""","=""2985.8305""","=""0.0013""","="" 0.0000""","=""3349.1520""","=""12""","=""""",,"=""25.44689500""","=""25.86213691""","=""3s2.3p4.(1D).4d""","=""2S""","=""1/2""","=""3s2.3p4.(1D<2>).4f""","=""2[1]*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""2988.12""","=""0.01""","=""2988.145""","=""0.016""","=""-0.025""","=""3346.58""","=""75""","=""""",,"=""26.1020361""","=""26.5169564""","=""3s2.3p4.(3P<2>).6f""","=""2[2]*""","=""5/2""","=""3s2.3p4.(3P<2>).7g""","=""2[3]""","=""7/2""",,"=""""","=""L11330""",
Ar,2,"=""2988.394""","=""0.004""","=""2988.395""","=""0.008""","=""-0.001""","=""3346.279""","=""12""","=""""",,"=""26.1030057""","=""26.5178912""","=""3s2.3p4.(3P<2>).6f""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).7g""","=""2[6]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""2992.017""","=""0.002""","=""2992.0145""","=""0.0015""","=""0.003""","=""3342.227""","=""7*""","=""""",,"=""25.57239413""","=""25.98677781""","=""3s2.3p4.(3P<1>).5f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P).6d""","=""2P""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""2992.017""","=""0.002""","=""2992.0183""","=""0.0004""","=""-0.0013""","=""3342.227""","=""7*""","=""""",,"=""24.996318074""","=""25.41070124""","=""3s2.3p4.(3P).5d""","=""2F""","=""7/2""","=""3s2.3p4.(3P<2>).5f""","=""2[4]*""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""2997.1101""","=""0.0003""","=""2997.1104""","=""0.0003""","=""-0.0003""","=""3336.5474""","=""132""","=""""",,"=""24.649622089""","=""25.063301207""","=""3s2.3p4.(3P).6s""","=""4P""","=""5/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""2998.01""","=""0.01""","=""2997.9813""","=""0.0005""","=""0.029""","=""3335.55""","=""75""","=""""",,"=""25.01018340""","=""25.42374234""","=""3s2.3p4.(3P).5d""","=""4F""","=""3/2""","=""3s2.3p4.(3P<2>).5f""","=""2[2]*""","=""3/2""",,"=""""","=""L11330""",
Ar,2,"=""3004.2101""","=""0.0005""","=""3004.2108""","=""0.0003""","=""-0.0007""","=""3328.6620""","=""20""","=""""",,"=""24.690028614""","=""25.102730005""","=""3s2.3p4.(3P).6s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).6p""","=""4D*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""3004.94""","=""0.01""","=""3004.98""","=""0.04""","=""-0.04""","=""3327.85""","=""60""","=""""",,"=""26.2436324""","=""26.656228""","=""3s2.3p4.(3P<1>).6f""","=""2[3]*""","=""5/2""","=""3s2.3p4.(3P<1>).7g""","=""2[4]""","=""7/2""",,"=""""","=""L11330""",
Ar,2,"=""3018.6433""","=""0.0003""","=""3018.6433""","=""0.0003""","=""0.0000""","=""3312.7465""","=""32""","=""""",,"=""24.800842727""","=""25.211570947""","=""3s2.3p4.(3P).6s""","=""2P""","=""3/2""","=""3s2.3p4.(3P).6p""","=""2D*""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""3021.110""","=""0.002""","=""3021.1083""","=""0.0012""","=""0.0017""","=""3310.042""","=""7""","=""""",,"=""25.55357413""","=""25.96396722""","=""3s2.3p4.(3P<1>).5f""","=""2[2]*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""2D""","=""3/2""",,"=""""","=""L11520""",
Ar,2,"=""3035.4468""","=""0.0003""","=""3035.4467""","=""0.0004""","=""0.0001""","=""3294.4080""","=""66""","=""""",,"=""24.87417696""","=""25.282631498""","=""3s2.3p4.(3P).6s""","=""2P""","=""1/2""","=""3s2.3p4.(3P).6p""","=""4S*""","=""3/2""",,"=""""","=""L11520""",
H,1,"=""""","=""""","=""3039.202""","=""0.006""","=""""","=""3290.337""","=""(1400)""","=""3.7999e+04""",AAA,"=""13.0545017""","=""13.46245155""","=""5""","=""""","=""""","=""10""","=""""","=""""",,"=""T8637""","=""""",
Ar,2,"=""3041.725""","=""0.002""","=""3041.7245""","=""0.0015""","=""0.0005""","=""3287.607""","=""7""","=""""",,"=""25.44082574""","=""25.84843727""","=""3s2.3p4.(3P<2>).5f""","=""2[1]*""","=""3/2""","=""3s2.3p4.(3P).6d""","=""4P""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""3046.8625""","=""0.0003""","=""3046.8625""","=""0.0004""","=""0.0000""","=""3282.0648""","=""68""","=""""",,"=""24.690028614""","=""25.09695279""","=""3s2.3p4.(3P).6s""","=""4P""","=""3/2""","=""3s2.3p4.(3P).6p""","=""4P*""","=""1/2""",,"=""""","=""L11520""",
Ar,2,"=""3057.337""","=""0.003""","=""3057.336""","=""0.004""","=""0.001""","=""3270.821""","=""17""","=""""",,"=""26.11201792""","=""26.5175481""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""11/2""","=""3s2.3p4.(3P<2>).7h""","=""2[6]*""","=""13/2""",,"=""""","=""L11520""",
Ar,2,"=""3057.468""","=""0.005""","=""3057.467""","=""0.006""","=""0.001""","=""3270.681""","=""17""","=""""",,"=""26.11203395""","=""26.5175467""","=""3s2.3p4.(3P<2>).6g""","=""2[5]""","=""9/2""","=""3s2.3p4.(3P<2>).7h""","=""2[6]*""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""3059.253""","=""0.002""","=""3059.2536""","=""0.0020""","=""-0.001""","=""3268.771""","=""26*""","=""""",,"=""26.11224084""","=""26.51751682""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""7/2""","=""3s2.3p4.(3P<2>).7h""","=""2[5]*""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""3059.253""","=""0.002""","=""3059.254""","=""0.005""","=""-0.001""","=""3268.771""","=""26*""","=""""",,"=""26.1122349""","=""26.5175109""","=""3s2.3p4.(3P<2>).6g""","=""2[4]""","=""9/2""","=""3s2.3p4.(3P<2>).7h""","=""2[5]*""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""3061.468""","=""0.006""","=""3061.468""","=""0.007""","=""0.000""","=""3266.407""","=""10""","=""""",,"=""26.25063624""","=""26.6556191""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""5/2""","=""3s2.3p4.(3P<1>).7h""","=""2[4]*""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""3061.568""","=""0.004""","=""3061.567""","=""0.005""","=""0.001""","=""3266.301""","=""14""","=""""",,"=""26.25064940""","=""26.6556191""","=""3s2.3p4.(3P<1>).6g""","=""2[3]""","=""7/2""","=""3s2.3p4.(3P<1>).7h""","=""2[4]*""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""3065.933""","=""0.003""","=""3065.932""","=""0.003""","=""0.001""","=""3261.650""","=""15""","=""""",,"=""26.25146700""","=""26.6558601""","=""3s2.3p4.(3P<1>).6g""","=""2[5]""","=""11/2""","=""3s2.3p4.(3P<1>).7h""","=""2[6]*""","=""13/2""",,"=""""","=""L11520""",
Ar,2,"=""3066.009""","=""0.004""","=""3066.009""","=""0.004""","="" 0.000""","=""3261.569""","=""17""","=""""",,"=""26.25147586""","=""26.6558589""","=""3s2.3p4.(3P<1>).6g""","=""2[5]""","=""9/2""","=""3s2.3p4.(3P<1>).7h""","=""2[6]*""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""3070.417""","=""0.004""","=""3070.417""","=""0.005""","=""0.000""","=""3256.887""","=""13""","=""""",,"=""26.30919076""","=""26.7129933""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""9/2""","=""3s2.3p4.(3P<0>).7h""","=""2[5]*""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""3070.576""","=""0.005""","=""3070.576""","=""0.006""","="" 0.000""","=""3256.718""","=""12""","=""""",,"=""26.30921053""","=""26.7129920""","=""3s2.3p4.(3P<0>).6g""","=""2[4]""","=""7/2""","=""3s2.3p4.(3P<0>).7h""","=""2[5]*""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""3072.677""","=""0.008""","=""3072.677""","=""0.009""","="" 0.000""","=""3254.491""","=""8""","=""""",,"=""26.11480622""","=""26.5183117""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""5/2""","=""3s2.3p4.(3P<2>).7h""","=""2[4]*""","=""7/2""",,"=""""","=""L11520""",
Ar,2,"=""3072.725""","=""0.008""","=""3072.725""","=""0.009""","="" 0.000""","=""3254.441""","=""11""","=""""",,"=""26.1148142""","=""26.5183133""","=""3s2.3p4.(3P<2>).6g""","=""2[3]""","=""7/2""","=""3s2.3p4.(3P<2>).7h""","=""2[4]*""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""3073.6348""","=""0.0006""","=""3073.6323""","=""0.0006""","=""0.0025""","=""3253.4770""","=""15""","=""""",,"=""24.90601840""","=""25.30939846""","=""3s2.3p4.(3P).5d""","=""4F""","=""7/2""","=""3s2.3p4.(1D).5p""","=""2D*""","=""5/2""",,"=""""","=""L11520""",
Ar,2,"=""3075.757""","=""0.004""","=""3075.7569""","=""0.0016""","=""0.000""","=""3251.233""","=""8*""","=""""",,"=""26.11562754""","=""26.51872896""","=""3s2.3p4.(3P<2>).6h""","=""2[5]*""","=""11/2""","=""3s2.3p4.(3P<2>).7i""","=""2[5]""","=""11/2""",,"=""""","=""L11520""",
Ar,2,"=""3075.757""","=""0.004""","=""3075.7620""","=""0.0016""","=""-0.005""","=""3251.233""","=""8*""","=""""",,"=""26.11562721""","=""26.51872797""","=""3s2.3p4.(3P<2>).6h""","=""2[5]*""","=""9/2""","=""3s2.3p4.(3P<2>).7i""","=""2[5]""","=""9/2""",,"=""""","=""L11520""",
Ar,2,"=""3079.1751""","=""0.0004""","=""3079.172""","=""0.007""","=""0.003""","=""3247.6231""","=""132*""","=""""",,"=""26.1156858""","=""26.5183401""","=""3s2.3p4.(3P<2>).6h""","=""2[6]*""","=""11/2""","=""3s2.3p4.(3P<2>).7i""","=""2[7]""","=""13/2""",,"=""""","=""L11520""",
Ar,2,"=""3079.1751""","=""0.0004""","=""3079.1749""","=""0.0013""","=""0.0002""","=""3247.6231""","=""132*""","=""""",,"=""26.11568686""","=""26.51834082""","=""3s2.3p4.(3P<2>).6h""","=""2[6]*""","=""13/2""","=""3s2.3p4.(3P<2>).7i""","=""2[7]""","=""15/2""",,"=""""","=""L11520""",
